# Canonical payers (company, plan, #raw_variants). Derived from payer-mapping.json.
# The raw→canonical linkage lives in payer-mapping.json — do not lose it.

Medicare	Aarp Medicare Complete Mosaic Optum Care Ipa	1
Medicare	Aetna Mcr Global National Transplant	1
Medicare	Aetna Medicare Managed Care	1
Medicare	Aetna Medicare Value Select HMO	1
Medicare	BCBS Florida Blue Medicare HMO	1
Medicare	BCBS Florida Blue Medicare PPO	1
Medicare	BCBS Healthplus Mediblue Advantage	1
Medicare	BCBS Healthplus Mediblue Dual	1
Medicare	BCBS Healthplus Mediblue Select HMO	1
Medicare	BCBS Mediblue Medicare HMO	1
Medicare	BCBS Mediblue Medicare HMO (Hcp)	1
Medicare	BCBS Mediblue Medicare PPO	1
Medicare	BCBS Mediblue Select HMO/Extra HMO	1
Medicare	BCBS Mediblue Select/Extra HMO (Hcp)	1
Medicare	BCBS Medicare Global Transplant	1
Medicare	BCBS Out Of State Medicare (No Suitcase Logo)	1
Medicare	BCBS Out Of State Medicare (Suitcase Logo)	1
Medicare	BCBS Senior Care Supplemental	1
Medicare	Centers Plan For Healthy Living	1
Medicare	Champus Unysis Corp	1
Medicare	Champva	1
Medicare	Cigna Medicare Advantage	1
Medicare	Elderplan	1
Medicare	Elderplan FIDA	1
Medicare	Elderplan MAP	1
Medicare	Fidelis Care Medicare	1
Medicare	Fidelis Medicare Dual	1
Medicare	Humana Medicare Advantage	1
Medicare	Independence Care System	1
Medicare	Longevity Health Plan Medicare	1
Medicare	Metroplus Medicare	1
Medicare	Mvp Medicare Advantage	1
Medicare	Mynexus Alt	1
Medicare	Oxford Health Plans Medicare Advantage	1
Medicare	Part	1
Medicare	Part B - Pa'S & Np'S	1
Medicare	Partners Health Plan FIDA	1
Medicare	Partners Health Plan Medicare	1
Medicare	Riverspring Medicare HMO SNP	1
Medicare	Senior Whole Health Medicare Advantage	1
Medicare	Triwest	1
Medicare	Uhc Aarp Medicare Complete Essential	1
Medicare	Uhc Medicare Complete Choice Regional PPO	1
Medicare	Uhc Medicare Complete Choice Regional PPO Optum Ipa	1
Medicare	Umr Wtc Health Program	1
Medicare	United Healthcare Community Medicare	1
Medicare	United Healthcare Ins Aarp	1
Medicare	United Healthcare Medicare	1
Medicare	United Healthcare Medicare Optum Care Ipa	1
Medicare	United Mcr Optum Health - Transplant	1
Medicare	Universal Health Care	1
Medicare	Va Ccn Optum	1
Medicare	Village Care	1
Medicare	Vns Medicare Advantage	1
Medicare	World Trade Center - Logistic Health Incorporated	1
Medicare	Wtc Health Program - Hhc	1
Medicare	Wtc Health Program - Mt. Sinai	1
Medicare	Wtc Health Program - Northwell	1
Medicare	Wtc Health Program - Nyu	1
Medicare	Wtc Health Program - Stonybrook	1
Medicare	Wtc Health Program - Umdny/Rutgers	1

MetroPlus	Beacon Behavioral Commercial	1
MetroPlus	Bronze Plus Plan Exchange	1
MetroPlus	Child Health Plus	2
MetroPlus	CHP	2
MetroPlus	Commercial	1
MetroPlus	Default Duals	1
MetroPlus	Ep	10
MetroPlus	Essential	1
MetroPlus	Essential Behavioral Levels 1 & 2	1
MetroPlus	Essential Behavioral Levels 3 & 4	1
MetroPlus	Essential Plan	2
MetroPlus	Essential Plan 1 & 2 OB/Gyns	1
MetroPlus	Essential Plan 1&2	3
MetroPlus	Essential Plan 200 - 250	1
MetroPlus	Essential Plan 3&4	2
MetroPlus	Exchange	8
MetroPlus	Exchange Plan	1
MetroPlus	Exchange Products	1
MetroPlus	FIDA	1
MetroPlus	Gold	2
MetroPlus	Gold And Gold Plus	1
MetroPlus	Gold Goldcare2	1
MetroPlus	Gold Plus Plan Exchange	1
MetroPlus	Goldcare	1
MetroPlus	Goldcare 1 & 2	1
MetroPlus	HARP	2
MetroPlus	Health Child Health Plus	1
MetroPlus	Health Medicaid	1
MetroPlus	Health Medicare	1
MetroPlus	HIV SNP	1
MetroPlus	Managed Medicaid	1
MetroPlus	MAP	1
MetroPlus	Mcd Managed Care	1
MetroPlus	Medicaid	8
MetroPlus	Medicaid & FHP	1
MetroPlus	Medicaid Advantage Plus	1
MetroPlus	Medicaid SNP HARP	1
MetroPlus	Medicare	6
MetroPlus	Medicare Advantage	3
MetroPlus	Medicare Advantage - OB/GYN	1
MetroPlus	Medplus Plan Exchange	1
MetroPlus	Metroplus	1
MetroPlus	NY Exchange Plans - Specialists And PCPs	1
MetroPlus	Platinum Plus Plan Exchange	1
MetroPlus	Silver Plus Plan Exchange	1
MetroPlus	SNP	1

MultiPlan	Administrative Concepts	1
MultiPlan	All Commercial Plans	2
MultiPlan	All Products	1
MultiPlan	American Plan Administrators (Magnacare)	1
MultiPlan	Amerihealth Administrator	1
MultiPlan	Amerihealth Of Nj Pa De	1
MultiPlan	Axa Assistance	1
MultiPlan	Axa Assistance Claims Dept	1
MultiPlan	Axa Assistance Usa	1
MultiPlan	Axa Healthcare	1
MultiPlan	Capital Dist Phys Health	1
MultiPlan	Cement & Concrete Workers Dist Council	1
MultiPlan	Comm	2
MultiPlan	Direct Plus	1
MultiPlan	Direct Plus Non - Fpp	1
MultiPlan	Diversefied Admin Corp	1
MultiPlan	Employees Security Fund	1
MultiPlan	First Health PPO	1
MultiPlan	Fiserv Health	1
MultiPlan	Fiserv Health Comm	1
MultiPlan	Global Excel Management	1
MultiPlan	Global Excel Management I	2
MultiPlan	Global Excel Mgmt	1
MultiPlan	Global Excel Mgmt (Nhs)	1
MultiPlan	Global Health Managment	1
MultiPlan	Guardian Life Insurance Co Of America	1
MultiPlan	Health Care Plan Inc	1
MultiPlan	Healthnet Of California	1
MultiPlan	Humana Commercial Health Plan	1
MultiPlan	Independent Care Plus	1
MultiPlan	Jib	1
MultiPlan	Jib/Mcare/Mcaid/FIDA	1
MultiPlan	Joint Industry Board Of Electrical Ind	1
MultiPlan	Kaiser Foundation	1
MultiPlan	Kaiser Permanente	1
MultiPlan	Magna Guardian PPO	1
MultiPlan	Magna PPO Preferred	1
MultiPlan	Magnacare	1
MultiPlan	Magnacare - Capital Dist Phys Health	1
MultiPlan	Magnacare Comm	4
MultiPlan	Magnacare Comm Preferred	4
MultiPlan	Magnacare Comm Standard	4
MultiPlan	Magnacare Commercial	1
MultiPlan	Magnacare Direct Plus	1
MultiPlan	Magnacare Direct Plus (Preferred Client)	1
MultiPlan	Magnacare Medicaid	1
MultiPlan	Magnacare Medicare	1
MultiPlan	Magnacare PPO	1
MultiPlan	Magnacare Preferred	2
MultiPlan	Magnacare Standard	2
MultiPlan	Meritain Health	2
MultiPlan	Multiplan	1
MultiPlan	Mutual Of Omaha	1
MultiPlan	National Health Plan	1
MultiPlan	Nippon Life - Multiplan	1
MultiPlan	Nippon Life Ins Co - Multiplan	1
MultiPlan	Paramount Insurance	1
MultiPlan	Phcs	1
MultiPlan	Phcs Director Guild	1
MultiPlan	Phcs Multiplan	1
MultiPlan	Phcs Savility	1
MultiPlan	Php Healthcare(Champus)	1
MultiPlan	Pomco Insurance Co	1
MultiPlan	PPO	2
MultiPlan	PPO Non - Fpp	1
MultiPlan	Preferred	1
MultiPlan	Principal Financial	2
MultiPlan	Principal Financial Group	1
MultiPlan	Principal Life Ins Co	1
MultiPlan	Qualcare Inc	3
MultiPlan	Screen Actors Guild	1
MultiPlan	Standard	1
MultiPlan	Teamsters Allied Benefits	1
MultiPlan	Us Life Ins Co	1

MVP	All Nys Essential Plans	1
MVP	Commercial	1
MVP	Commercial Midlevels	1
MVP	Essential Plan 1 & 2	1
MVP	Essential Plan 3 & 4	1
MVP	Medicaid/Child Health Plus	1
MVP	Medicaid/Essentials	1
MVP	Medicaid/Essentials Midlevels	1
MVP	Medicare	1
MVP	Mohawk Valley Plan (Mvp) - HMO/PPO	1

Nat Assoc Letter Carriers	Assoc Letter Carriers	1

Nippon Life	Life Insurance	1

Northwell	Direct	2
Northwell	Northwell	1

NY Hotel Trades	Hotel Trade Assn Medicare Mca	1
NY Hotel Trades	Hotel Trade Council Commercial	1

Oscar	All Products	2
Oscar	Commercial	2
Oscar	Commercial - Ind Members	6
Oscar	Commercial - Small Group	3
Oscar	Medicare	1

Partners Health Plan	Health Plan FIDA	1
Partners Health Plan	Medicaid	1

Point Comfort	Indemnity	1

QHM	All Commercial Plans	1

Senior Health Partners	Health Partners MLTC Medicaid	1

Senior Whole Health	MAP	1
Senior Whole Health	Medicare Advantage	1
Senior Whole Health	MLTC	1
Senior Whole Health	Whole Health Medicare	1

Somos	BCBS Healthplus Somos Essential Plan 1	1
Somos	BCBS Healthplus Somos Essential Plan 2	1
Somos	BCBS Healthplus Somos Essential Plan 3	1
Somos	BCBS Healthplus Somos Essential Plan 4	1
Somos	BCBS Healthplus Somos NY Child Health Pl	1
Somos	BCBS Healthplus Somos NY Medicaid	1
Somos	BCBS Healthplus Somos Special Needs HARP	1
Somos	CHP	1
Somos	Essential Plan 1 & 2	1
Somos	Essential Plan 3 & 4	1
Somos	HARP	1
Somos	HIP Mcd Enhanced - CHP (Somos)�	1
Somos	HIP Mcd Enhanced - Essential 1 (Somos)	1
Somos	HIP Mcd Enhanced - Essential 2 (Somos)	1
Somos	HIP Mcd Enhanced - Essential 3 (Somos)	1
Somos	HIP Mcd Enhanced - Essential 4 (Somos)	1
Somos	HIP Mcd Enhanced - NY Mcd (Somos)	1
Somos	HIP Mcd Enhanced - SNP HARP (Somos)	1
Somos	Medicaid	1

UnitedHealthcare	All Commercial Plans	2
UnitedHealthcare	All Nys Essential Plans	1
UnitedHealthcare	All Payer	1
UnitedHealthcare	All Payers	1
UnitedHealthcare	All Products	2
UnitedHealthcare	All Products_exchange	1
UnitedHealthcare	Apwu Health Plan	1
UnitedHealthcare	Child Health Plus	1
UnitedHealthcare	CHP	2
UnitedHealthcare	Commercial	3
UnitedHealthcare	Commercial Midlevels	1
UnitedHealthcare	Compass	1
UnitedHealthcare	Compass Exchange	1
UnitedHealthcare	Empire Plan - Midlevels	1
UnitedHealthcare	Empire Plan Md/Dos	1
UnitedHealthcare	Essential Plan	1
UnitedHealthcare	Essential Plan 1 - 4_200 - 250	1
UnitedHealthcare	Essential Plan 3 & 4	1
UnitedHealthcare	Exchange	2
UnitedHealthcare	Freedom	2
UnitedHealthcare	Golden Rule Insurance	1
UnitedHealthcare	HARP	3
UnitedHealthcare	Liberty	2
UnitedHealthcare	Magnacare Optum Health - Transplant	1
UnitedHealthcare	Managed Medicaid	2
UnitedHealthcare	Medicaid	2
UnitedHealthcare	Medicare	3
UnitedHealthcare	Medicare Advantage	7
UnitedHealthcare	NY Chip	1
UnitedHealthcare	NY Essential	1
UnitedHealthcare	Optum Health Commercial	1
UnitedHealthcare	Optum United Behavioral Medicaid	1
UnitedHealthcare	Optum United Behavioral Medicare	1
UnitedHealthcare	Oxford	1
UnitedHealthcare	Oxford Commercial	6
UnitedHealthcare	Oxford Freedom HMO	1
UnitedHealthcare	Oxford Health Plans Freedom	1
UnitedHealthcare	Oxford Health Plans Liberty	1
UnitedHealthcare	Oxford HMO	1
UnitedHealthcare	Oxford Indemnity	2
UnitedHealthcare	Oxford Liberty HMO	1
UnitedHealthcare	Oxford Medicare	1
UnitedHealthcare	Oxford Optum Health - Transplant	1
UnitedHealthcare	Oxford PPO	1
UnitedHealthcare	Surest	1
UnitedHealthcare	Umr	1
UnitedHealthcare	United - Essential	2
UnitedHealthcare	United - Exchange	1
UnitedHealthcare	United Community Essential Plan 1	1
UnitedHealthcare	United Community Essential Plan 2	1
UnitedHealthcare	United Community Essential Plan 3	1
UnitedHealthcare	United Community Essential Plan 4	1
UnitedHealthcare	United Healthcare - All Payer	6
UnitedHealthcare	United Healthcare - Essential Plan	5
UnitedHealthcare	United Healthcare - Medicare	3
UnitedHealthcare	United Healthcare - Medicare Advantage	1
UnitedHealthcare	United Healthcare All Savers	1
UnitedHealthcare	United Healthcare Choice	1
UnitedHealthcare	United Healthcare Choice (Amex Employees)	1
UnitedHealthcare	United Healthcare Choice (Blackrock Employees)	1
UnitedHealthcare	United Healthcare Choice (NY Power Authority)	1
UnitedHealthcare	United Healthcare Choice (Paramount Employees)	1
UnitedHealthcare	United Healthcare Choice (Simon & Schuster)	1
UnitedHealthcare	United Healthcare Community Child Health Plus	1
UnitedHealthcare	United Healthcare Community Exchange	1
UnitedHealthcare	United Healthcare Community Medicaid HMO	1
UnitedHealthcare	United Healthcare EPO	1
UnitedHealthcare	United Healthcare EPO (Sunset Park Employees)	1
UnitedHealthcare	United Healthcare Healthscope	1
UnitedHealthcare	United Healthcare HMO	1
UnitedHealthcare	United Healthcare Inde	1
UnitedHealthcare	United Healthcare Navigate	1
UnitedHealthcare	United Healthcare Plus (Sunset Park Employees)	1
UnitedHealthcare	United Healthcare POS	1
UnitedHealthcare	United Healthcare PPO	1
UnitedHealthcare	United Healthcare Spectera Eyecare Network	1
UnitedHealthcare	United Healthcare Student Resources	1
UnitedHealthcare	United Healthcare Student Resources (Nyu)	1
UnitedHealthcare	United HMO	1
UnitedHealthcare	United Medicaid	1
UnitedHealthcare	United Medicaid Family	5
UnitedHealthcare	United Medicaid Schip/Child	5
UnitedHealthcare	United Medicare	1
UnitedHealthcare	United PPO	1
UnitedHealthcare	Unitedhealthcarecommty Essential 1n2	1
UnitedHealthcare	Unitedhealthcarecommty Essential 3n4	1
UnitedHealthcare	Unitedhealthcarecommty Medicaid	1
UnitedHealthcare	Unitedhealthcarecommty Medicaid MLTC	1
UnitedHealthcare	Unitedhealthcarecommty Medicare	1
UnitedHealthcare	Unitedhealthcareoxford Commercial	2
UnitedHealthcare	Unitedhealthcareoxford Medicare	2

URN	Comm	1

VACCN	All Products	1

ValueOptions	All Comm HIP PPO/Select Care	1
ValueOptions	HIP/Vns Choice Medicare	1

Veterans Affairs	Affairs Comm Care Nwk Mcare	1

VillageCareMAX	MAP	1
VillageCareMAX	Medicare	1
VillageCareMAX	Medicare Advantage	1
VillageCareMAX	Village Care Max MLTC Medicaid	1
VillageCareMAX	Village Caremax Medicare Advantage	1

VNS Health	Choice	1
VNS Health	MAP	1
VNS Health	Medicaid	3
VNS Health	Medicaid SNP	1
VNS Health	Medicare	2
VNS Health	Medicare Advantage	8
VNS Health	Medicare Midlevels	1
VNS Health	Medicare SNP	1
VNS Health	Select Health Medicaid	5
VNS Health	Vnsny Choice FIDA	1
VNS Health	Vnsnychoice Medicaid	1
VNS Health	Vnsnychoice Medicare	1
VNS Health	Vnsnychoice MLTC Medicaid	1

Wellcare	CHP	1
Wellcare	Ep	3
Wellcare	Ep 1 & 2	2
Wellcare	Ep 1 & 2 - Nyee	1
Wellcare	Ep 3 & 4	2
Wellcare	Ep 3 & 4 - Nyee	1
Wellcare	Essential Plan 1 & 2 - OB/Gyns	1
Wellcare	Essential Plan 1 & 2 - PCPs & Specialists	1
Wellcare	Essential Plan 3 & 4 - PCPs (Medicaid)	1
Wellcare	Essential Plan 3 & 4 - Specialists & OB/Gyns (Medicaid)	1
Wellcare	FIDA	1
Wellcare	Medicaid	1
Wellcare	Medicaid - OB/GYN	1
Wellcare	Medicaid - Pas &	1
Wellcare	Medicaid Specialists	1
Wellcare	Medicaid/CHP	4
Wellcare	Medicaid/CHP - Nyee	1
Wellcare	Medicare	3
Wellcare	Medicare - OB/Gyns	1
Wellcare	Medicare - Pas &	1
Wellcare	Medicare - PCPs	1
Wellcare	Medicare Advantage	3
Wellcare	Medicare Specialists	1
Wellcare	Medicare/FIDA	5
Wellcare	Medicare/FIDA - Nyee	1
Wellcare	Vision Medicare	1
Wellcare	Wellcare	1

Worldwide	All Commercial Plans	1
